PRO_COM_T,comune,COD_PROV,COD_REG,pop_totale,pop_0_14,pop_15_64,pop_65_plus,pop_male,pop_female,indice_vecchiaia,indice_dipendenza,pct_giovani,pct_anziani,rapporto_mascolinita
019019,Casaletto di Sopra,19,3,527,77,326,124,278,249,161.0,61.7,14.6,23.5,111.6
019020,Casaletto Vaprio,19,3,1778,228,1216,334,880,898,146.5,46.2,12.8,18.8,98.0
019021,Casalmaggiore,19,3,15114,1853,9697,3564,7676,7438,192.3,55.9,12.3,23.6,103.2
019022,Casalmorano,19,3,1727,236,1049,442,868,859,187.3,64.6,13.7,25.6,101.0
019023,Casteldidone,19,3,542,62,314,166,280,262,267.7,72.6,11.4,30.6,106.9
019024,Castel Gabbiano,19,3,542,69,388,85,290,252,123.2,39.7,12.7,15.7,115.1
019025,Castelleone,19,3,9340,1101,5723,2516,4598,4742,228.5,63.2,11.8,26.9,97.0
019026,Castelverde,19,3,5699,675,3688,1336,2848,2851,197.9,54.5,11.8,23.4,99.9
019027,Castelvisconti,19,3,306,37,198,71,161,145,191.9,54.5,12.1,23.2,111.0
019028,Cella Dati,19,3,514,51,308,155,252,262,303.9,66.9,9.9,30.2,96.2
019029,Chieve,19,3,2270,292,1503,475,1129,1141,162.7,51.0,12.9,20.9,98.9
019030,Cicognolo,19,3,977,108,628,241,489,488,223.1,55.6,11.1,24.7,100.2
019031,Cingia de' Botti,19,3,1171,127,707,337,593,578,265.4,65.6,10.8,28.8,102.6
019032,Corte de' Cortesi con Cignone,19,3,1070,128,711,231,563,507,180.5,50.5,12.0,21.6,111.0
019033,Corte de' Frati,19,3,1318,156,790,372,674,644,238.5,66.8,11.8,28.2,104.7
019034,Credera Rubbiano,19,3,1476,137,866,473,729,747,345.3,70.4,9.3,32.0,97.6
019035,Crema,19,3,34147,3726,20943,9478,16538,17609,254.4,63.0,10.9,27.8,93.9
019036,Cremona,19,3,71093,7791,43994,19308,34732,36361,247.8,61.6,11.0,27.2,95.5
019037,Cremosano,19,3,1730,245,1121,364,890,840,148.6,54.3,14.2,21.0,106.0
019038,Crotta d'Adda,19,3,613,73,397,143,325,288,195.9,54.4,11.9,23.3,112.8
019039,Cumignano sul Naviglio,19,3,406,42,253,111,213,193,264.3,60.5,10.3,27.3,110.4
019040,Derovere,19,3,284,25,165,94,145,139,376.0,72.1,8.8,33.1,104.3
019041,Dovera,19,3,3734,431,2409,894,1852,1882,207.4,55.0,11.5,23.9,98.4
019043,Fiesco,19,3,1217,134,822,261,614,603,194.8,48.1,11.0,21.4,101.8
019044,Formigara,19,3,1038,118,613,307,512,526,260.2,69.3,11.4,29.6,97.3
019045,Gabbioneta-Binanuova,19,3,859,108,484,267,436,423,247.2,77.5,12.6,31.1,103.1
019046,Gadesco-Pieve Delmona,19,3,1882,219,1253,410,966,916,187.2,50.2,11.6,21.8,105.5
019047,Genivolta,19,3,1082,148,664,270,549,533,182.4,63.0,13.7,25.0,103.0
019048,Gerre de' Caprioli,19,3,1310,142,877,291,669,641,204.9,49.4,10.8,22.2,104.4
019049,Gombito,19,3,611,65,388,158,321,290,243.1,57.5,10.6,25.9,110.7
019050,Grontardo,19,3,1498,183,918,397,751,747,216.9,63.2,12.2,26.5,100.5
019051,Grumello Cremonese ed Uniti,19,3,1725,180,1085,460,884,841,255.6,59.0,10.4,26.7,105.1
019052,Gussola,19,3,2687,324,1645,718,1348,1339,221.6,63.3,12.1,26.7,100.7
019053,Isola Dovarese,19,3,1065,90,645,330,539,526,366.7,65.1,8.5,31.0,102.5
019054,Izano,19,3,1951,180,1313,458,995,956,254.4,48.6,9.2,23.5,104.1
019055,Madignano,19,3,2764,317,1783,664,1397,1367,209.5,55.0,11.5,24.0,102.2
019056,Malagnino,19,3,1703,260,1092,351,824,879,135.0,56.0,15.3,20.6,93.7
019057,Martignana di Po,19,3,2024,284,1354,386,1021,1003,135.9,49.5,14.0,19.1,101.8
019058,Monte Cremasco,19,3,2217,281,1407,529,1110,1107,188.3,57.6,12.7,23.9,100.3
019059,Montodine,19,3,2394,250,1503,641,1197,1197,256.4,59.3,10.4,26.8,100.0
019060,Moscazzano,19,3,697,72,422,203,358,339,281.9,65.2,10.3,29.1,105.6
019061,Motta Baluffi,19,3,769,80,473,216,401,368,270.0,62.6,10.4,28.1,109.0
019062,Offanengo,19,3,5945,734,3706,1505,2973,2972,205.0,60.4,12.3,25.3,100.0
019063,Olmeneta,19,3,934,94,604,236,444,490,251.1,54.6,10.1,25.3,90.6
019064,Ostiano,19,3,2825,347,1689,789,1450,1375,227.4,67.3,12.3,27.9,105.5
019065,Paderno Ponchielli,19,3,1292,131,769,392,666,626,299.2,68.0,10.1,30.3,106.4
019066,Palazzo Pignano,19,3,3793,432,2422,939,1912,1881,217.4,56.6,11.4,24.8,101.6
019067,Pandino,19,3,8988,1050,5678,2260,4457,4531,215.2,58.3,11.7,25.1,98.4
019068,Persico Dosimo,19,3,3250,375,2118,757,1621,1629,201.9,53.4,11.5,23.3,99.5
019069,Pescarolo ed Uniti,19,3,1547,177,960,410,778,769,231.6,61.1,11.4,26.5,101.2
019070,Pessina Cremonese,19,3,574,51,341,182,298,276,356.9,68.3,8.9,31.7,108.0
019072,Pianengo,19,3,2570,318,1655,597,1309,1261,187.7,55.3,12.4,23.2,103.8
019073,Pieranica,19,3,1107,130,711,266,562,545,204.6,55.7,11.7,24.0,103.1
019074,Pieve d'Olmi,19,3,1238,153,767,318,613,625,207.8,61.4,12.4,25.7,98.1
019075,Pieve San Giacomo,19,3,1571,217,968,386,790,781,177.9,62.3,13.8,24.6,101.2
019076,Pizzighettone,19,3,6242,638,3777,1827,3081,3161,286.4,65.3,10.2,29.3,97.5
019077,Pozzaglio ed Uniti,19,3,1416,187,912,317,715,701,169.5,55.3,13.2,22.4,102.0
019078,Quintano,19,3,932,112,626,194,470,462,173.2,48.9,12.0,20.8,101.7
019079,Ricengo,19,3,1724,205,1216,303,893,831,147.8,41.8,11.9,17.6,107.5
019080,Ripalta Arpina,19,3,1088,141,677,270,568,520,191.5,60.7,13.0,24.8,109.2
019081,Ripalta Cremasca,19,3,3454,419,2176,859,1726,1728,205.0,58.7,12.1,24.9,99.9
019082,Ripalta Guerina,19,3,538,60,363,115,285,253,191.7,48.2,11.2,21.4,112.6
019083,Rivarolo del Re ed Uniti,19,3,1848,202,1158,488,955,893,241.6,59.6,10.9,26.4,106.9
019084,Rivolta d'Adda,19,3,8358,961,5286,2111,4130,4228,219.7,58.1,11.5,25.3,97.7
019085,Robecco d'Oglio,19,3,2250,291,1322,637,1107,1143,218.9,70.2,12.9,28.3,96.9
019086,Romanengo,19,3,3257,405,2139,713,1620,1637,176.0,52.3,12.4,21.9,99.0
019087,Salvirola,19,3,1143,142,759,242,572,571,170.4,50.6,12.4,21.2,100.2
019088,San Bassano,19,3,2057,241,1258,558,981,1076,231.5,63.5,11.7,27.1,91.2
019089,San Daniele Po,19,3,1297,134,775,388,677,620,289.6,67.4,10.3,29.9,109.2
019090,San Giovanni in Croce,19,3,1915,252,1231,432,983,932,171.4,55.6,13.2,22.6,105.5
019091,San Martino del Lago,19,3,384,22,240,122,190,194,554.5,60.0,5.7,31.8,97.9
019092,Scandolara Ravara,19,3,1237,109,746,382,644,593,350.5,65.8,8.8,30.9,108.6
019093,Scandolara Ripa d'Oglio,19,3,505,44,286,175,266,239,397.7,76.6,8.7,34.7,111.3
